,CIK,TokenCount,TotalProportion
10K/1008586-10-K-20200422.txt,1008586,125272.0,0.00032728782
10K/1008653-10-K-20200917.txt,1008653,30669.0,0.0
10K/1008654-10-K-20200312.txt,1008654,588013.0,5.101928e-05
10K/1008848-10-K-20200228.txt,1008848,554527.0,2.705008e-05
10K/100885-10-K-20200207.txt,100885,733930.0,5.450111e-06
10K/1009672-10-K-20200515.txt,1009672,229798.0,0.00039164833
10K/1009759-10-K-20200629.txt,1009759,265768.0,0.00046657235
10K/1009829-10-K-20200513.txt,1009829,312066.0,0.00071138795
10K/1009891-10-K-20200327.txt,1009891,137279.0,0.0003715062
10K/1010086-10-K-20200305.txt,1010086,174870.0,0.0004231715
10K/1010470-10-K-20200904.txt,1010470,983823.0,0.00022361746
10K/1010612-10-K-20200227.txt,1010612,772298.0,9.063859e-06
10K/1011432-10-K-20200330.txt,1011432,92957.0,0.00080682465
10K/1011452-10-K-20200131.txt,1011452,22489.0,0.0
10K/1011509-10-K-20200227.txt,1011509,355895.0,6.743562e-05
10K/1011570-10-K-20200221.txt,1011570,411238.0,7.2950456e-06
10K/1011659-10-K-20200226.txt,1011659,1052239.0,4.7517724e-06
10K/1011662-10-K-20200429.txt,1011662,83082.0,0.000120363016
10K/101199-10-K-20200228.txt,101199,862862.0,1.1589339e-06
10K/1012019-10-K-20200226.txt,1012019,265845.0,3.7615905e-06
10K/1012100-10-K-20200302.txt,1012100,818328.0,3.6660116e-05
10K/1012477-10-K-20200316.txt,1012477,349381.0,8.586615e-06
10K/1012493-10-K-20201015.txt,1012493,1253887.0,1.4355361e-05
10K/1012771-10-K-20200226.txt,1012771,794168.0,1.2591794e-06
10K/101295-10-K-20200326.txt,101295,82279.0,0.00020661409
10K/1013237-10-K-20201029.txt,1013237,356358.0,0.00030025985
10K/1013272-10-K-20200313.txt,1013272,1560172.0,0.0
10K/1013462-10-K-20200227.txt,1013462,379535.0,2.8982835e-05
10K/1013488-10-K-20200225.txt,1013488,372567.0,5.368162e-05
10K/1013606-10-K-20200311.txt,1013606,271167.0,9.588187e-05
10K/1013706-10-K-20200330.txt,1013706,82529.0,0.00024233905
10K/101382-10-K-20200227.txt,101382,1114014.0,8.976548e-07
10K/1013857-10-K-20200212.txt,1013857,311224.0,3.2131197e-06
10K/1013871-10-K-20200227.txt,1013871,1240879.0,2.417641e-06
10K/1013880-10-K-20200304.txt,1013880,640637.0,1.717041e-05
10K/1013934-10-K-20200302.txt,1013934,335321.0,5.964434e-06
10K/1014052-10-K-20201029.txt,1014052,372403.0,1.34263155e-05
10K/1014111-10-K-20200403.txt,1014111,134885.0,0.0
10K/1014473-10-K-20200214.txt,1014473,207074.0,0.0
10K/1014739-10-K-20200305.txt,1014739,282560.0,3.5390713e-05
10K/1014763-10-K-20200330.txt,1014763,117245.0,0.00014499552
10K/1015155-10-K-20200904.txt,1015155,182258.0,0.002194691
10K/1015328-10-K-20200228.txt,1015328,1176447.0,5.100102e-06
10K/101538-10-K-20200414.txt,101538,95060.0,0.00018935409
10K/1015383-10-K-20200819.txt,1015383,281163.0,0.00017783279
10K/1015739-10-K-20200218.txt,1015739,203881.0,0.0
10K/1015780-10-K-20200219.txt,1015780,761999.0,1.3123376e-06
10K/101594-10-K-20200330.txt,101594,179077.0,6.142609e-05
10K/1016169-10-K-20200303.txt,1016169,312407.0,6.4019056e-05
10K/1016178-10-K-20200806.txt,1016178,524468.0,0.00039849905
10K/1016281-10-K-20200228.txt,1016281,527848.0,1.8944847e-06
10K/1016504-10-K-20200923.txt,1016504,161019.0,0.00032294326
10K/1016708-10-K-20200514.txt,1016708,87486.0,0.00037720322
10K/1017110-10-K-20200227.txt,1017110,43892.0,0.0015492573
10K/1017110-10-K-20200610.txt,1017110,52266.0,0.0040561743
10K/1017303-10-K-20200316.txt,1017303,196646.0,7.6279204e-05
10K/1017480-10-K-20200416.txt,1017480,279363.0,0.00039375294
10K/1017491-10-K-20200317.txt,1017491,98913.0,0.00013142863
10K/1017655-10-K-20200330.txt,1017655,89571.0,0.0004019158
10K/1017673-10-K-20200305.txt,1017673,230068.0,4.346541e-06
10K/101778-10-K-20200220.txt,101778,581163.0,3.4413754e-06
10K/1018164-10-K-20200312.txt,1018164,322534.0,4.6506724e-05
10K/1018254-10-K-20200218.txt,1018254,1121032.0,3.5681408e-06
10K/101829-10-K-20200206.txt,101829,629345.0,7.944768e-06
10K/1018399-10-K-20200310.txt,1018399,549294.0,1.8205187e-06
10K/1018724-10-K-20200131.txt,1018724,315989.0,9.4940015e-06
10K/1018840-10-K-20200331.txt,1018840,521722.0,0.00025492505
10K/1018963-10-K-20200225.txt,1018963,731919.0,1.0930171e-05
10K/1018979-10-K-20200225.txt,1018979,814965.0,0.0
10K/1019034-10-K-20200514.txt,1019034,231297.0,0.00028102397
10K/1019671-10-K-20200420.txt,1019671,297097.0,0.00020195424
10K/1019787-10-K-20200415.txt,1019787,637632.0,7.371023e-05
10K/101984-10-K-20200316.txt,101984,306493.0,6.5254344e-06
10K/1019849-10-K-20200221.txt,1019849,587697.0,3.403114e-06
10K/1020214-10-K-20200221.txt,1020214,414648.0,6.511547e-05
10K/102037-10-K-20200528.txt,102037,502462.0,0.00021693183
10K/1020569-10-K-20200213.txt,1020569,1042013.0,1.919362e-06
10K/1020710-10-K-20200313.txt,1020710,250692.0,3.5900626e-05
10K/1020859-10-K-20200929.txt,1020859,723407.0,0.00018385224
10K/102109-10-K-20200811.txt,102109,95129.0,0.00046252983
10K/1021162-10-K-20200528.txt,1021162,675070.0,0.00014665145
10K/1021270-10-K-20200327.txt,1021270,254299.0,0.00025167223
10K/1021435-10-K-20200414.txt,1021435,68308.0,0.00026351234
10K/1021561-10-K-20200213.txt,1021561,368054.0,6.249083e-05
10K/1021604-10-K-20200324.txt,1021604,160244.0,0.00032450512
10K/1021635-10-K-20200227.txt,1021635,546507.0,1.0978816e-05
10K/1021860-10-K-20200213.txt,1021860,676308.0,5.914465e-06
10K/1022079-10-K-20200220.txt,1022079,472755.0,4.018995e-05
10K/102212-10-K-20200228.txt,102212,988856.0,5.056348e-06
10K/1022321-10-K-20200227.txt,1022321,716264.0,1.3961333e-05
10K/1022344-10-K-20200221.txt,1022344,1134840.0,6.1682704e-06
10K/1022408-10-K-20200522.txt,1022408,389364.0,0.00032874124
10K/1022505-10-K-20200110.txt,1022505,62612.0,1.597138e-05
10K/1022505-10-K-20201229.txt,1022505,66987.0,0.000388135
10K/1022646-10-K-20200415.txt,1022646,562914.0,6.9282345e-05
10K/1022652-10-K-20200316.txt,1022652,261932.0,9.544462e-05
10K/1022671-10-K-20200227.txt,1022671,497657.0,1.0047081e-05
10K/1022899-10-K-20200429.txt,1022899,84227.0,0.00011872678
10K/1023024-10-K-20200227.txt,1023024,420079.0,2.8566055e-05
10K/1023128-10-K-20200221.txt,1023128,318620.0,0.0
10K/1023198-10-K-20201009.txt,1023198,8232.0,0.0
10K/1023313-10-K-20200313.txt,1023313,465193.0,3.224468e-05
10K/1023364-10-K-20200327.txt,1023364,183495.0,0.00027793672
10K/1023458-10-K-20200330.txt,1023458,49153.0,0.0018106728
10K/1023459-10-K-20201116.txt,1023459,210306.0,0.00019019905
10K/1023731-10-K-20200519.txt,1023731,289841.0,0.00020701005
10K/1023844-10-K-20201229.txt,1023844,283596.0,0.00022567314
10K/1023994-10-K-20200330.txt,1023994,193420.0,0.0006824527
10K/1024095-10-K-20200218.txt,1024095,9985.0,0.0
10K/1024095-10-K-20200416.txt,1024095,31491.0,6.351021e-05
10K/1024305-10-K-20200827.txt,1024305,741029.0,0.00022671178
10K/1024478-10-K-20201110.txt,1024478,548192.0,0.00010580235
10K/1024725-10-K-20200302.txt,1024725,1045276.0,2.5830499e-05
10K/1024795-10-K-20200225.txt,1024795,404274.0,2.4735698e-05
10K/1025378-10-K-20200221.txt,1025378,1032949.0,0.0
10K/10254-10-K-20200311.txt,10254,261912.0,2.6726535e-05
10K/1025771-10-K-20200327.txt,1025771,30841.0,0.0
10K/1025835-10-K-20200221.txt,1025835,634929.0,0.0
10K/1025953-10-K-20200323.txt,1025953,119526.0,0.00015059485
10K/1025996-10-K-20200213.txt,1025996,628696.0,4.7717817e-06
10K/1026214-10-K-20200213.txt,1026214,2226243.0,8.9837454e-07
10K/1026655-10-K-20200313.txt,1026655,257602.0,3.105566e-05
10K/102729-10-K-20200226.txt,102729,662766.0,3.0176564e-06
10K/102752-10-K-20200309.txt,102752,210567.0,6.6487155e-05
10K/1027838-10-K-20200226.txt,1027838,327770.0,6.1018396e-05
10K/1028918-10-K-20200228.txt,1028918,836040.0,1.196115e-06
10K/1028954-10-K-20200310.txt,1028954,826364.0,0.0
10K/1029125-10-K-20200324.txt,1029125,121494.0,0.00018930977
10K/1029142-10-K-20200311.txt,1029142,364348.0,0.0004007158
10K/1029199-10-K-20200302.txt,1029199,410765.0,3.4082746e-05
10K/1029730-10-K-20200313.txt,1029730,342598.0,2.9188728e-05
10K/1029744-10-K-20201222.txt,1029744,220302.0,0.00036313786
10K/1029800-10-K-20200110.txt,1029800,306067.0,0.0
10K/1029831-10-K-20200327.txt,1029831,335712.0,9.8298544e-05
10K/1030192-10-K-20200323.txt,1030192,90467.0,0.0
10K/1030469-10-K-20200303.txt,1030469,1288542.0,1.5521418e-06
10K/1031029-10-K-20200312.txt,1031029,271979.0,6.985833e-05
10K/1031093-10-K-20200113.txt,1031093,97320.0,0.0
10K/1031203-10-K-20200213.txt,1031203,534388.0,0.0
10K/1031235-10-K-20200330.txt,1031235,169451.0,0.00047211288
10K/1031296-10-K-20200210.txt,1031296,717163.0,0.0
10K/1031316-10-K-20200211.txt,1031316,308080.0,0.0
10K/103145-10-K-20200221.txt,103145,398932.0,2.7573622e-05
10K/1031623-10-K-20200305.txt,1031623,303386.0,1.6480655e-05
10K/1032033-10-K-20200228.txt,1032033,1364520.0,0.0
10K/1032208-10-K-20200227.txt,1032208,1703298.0,2.9354817e-06
10K/1032220-10-K-20201119.txt,1032220,259716.0,0.00070076546
10K/10329-10-K-20200123.txt,10329,302322.0,0.0
10K/1032975-10-K-20200527.txt,1032975,413979.0,0.00029470093
10K/1033012-10-K-20200228.txt,1033012,713448.0,4.2049314e-06
10K/1033128-10-K-20200213.txt,1033128,693406.0,0.0
10K/103379-10-K-20200527.txt,103379,880105.0,0.00021588334
10K/1033905-10-K-20200227.txt,1033905,265021.0,0.0002414903
10K/1034054-10-K-20200224.txt,1034054,973924.0,0.0
10K/1034563-10-K-20200228.txt,1034563,760757.0,1.18303215e-05
10K/1034594-10-K-20200306.txt,1034594,843252.0,0.0
10K/1034670-10-K-20200221.txt,1034670,623876.0,1.1220179e-05
10K/1034760-10-K-20200324.txt,1034760,125110.0,0.000119894496
10K/1034842-10-K-20200227.txt,1034842,299555.0,6.67657e-05
10K/1035002-10-K-20200226.txt,1035002,875659.0,3.4259913e-06
10K/1035092-10-K-20200313.txt,1035092,925119.0,0.0
10K/1035201-10-K-20200227.txt,1035201,587684.0,6.806379e-06
10K/1035216-10-K-20200227.txt,1035216,1115953.0,0.0
10K/1035267-10-K-20200207.txt,1035267,404776.0,5.1880546e-05
10K/1035354-10-K-20200306.txt,1035354,199934.0,0.00010503466
10K/1035443-10-K-20200204.txt,1035443,6298812.0,3.492722e-06
10K/103595-10-K-20201008.txt,103595,246361.0,0.0001542452
10K/1035976-10-K-20200309.txt,1035976,620690.0,5.1555526e-05
10K/1035983-10-K-20200226.txt,1035983,412293.0,4.850919e-06
10K/1036044-10-K-20200318.txt,1036044,338496.0,4.7267913e-05
10K/1036188-10-K-20200414.txt,1036188,357018.0,0.00024088421
10K/1036262-10-K-20200323.txt,1036262,215367.0,0.00095186353
10K/103682-10-K-20200228.txt,103682,1904354.0,5.2511245e-07
10K/1036848-10-K-20200330.txt,1036848,94519.0,0.001089728
10K/1037038-10-K-20200527.txt,1037038,633916.0,0.00042119145
10K/103730-10-K-20200214.txt,103730,559577.0,1.0722385e-05
10K/1037390-10-K-20200213.txt,1037390,411535.0,0.0
10K/1037540-10-K-20200302.txt,1037540,1022387.0,9.781032e-06
10K/1037646-10-K-20200207.txt,1037646,463458.0,6.257309e-05
10K/1037676-10-K-20200211.txt,1037676,481893.0,0.0
10K/1037868-10-K-20200220.txt,1037868,503675.0,3.9708143e-06
10K/1037976-10-K-20200227.txt,1037976,648685.0,6.166321e-06
10K/1038074-10-K-20200129.txt,1038074,355878.0,1.1239807e-05
10K/1038133-10-K-20200228.txt,1038133,308347.0,0.00028863584
10K/1038277-10-K-20200330.txt,1038277,155637.0,0.00012207894
10K/1038357-10-K-20200224.txt,1038357,381726.0,5.2393603e-05
10K/1038509-10-K-20200305.txt,1038509,707304.0,5.655277e-06
10K/103872-10-K-20200116.txt,103872,347778.0,5.750795e-06
10K/1038773-10-K-20200312.txt,1038773,601149.0,3.326962e-06
10K/1039065-10-K-20200821.txt,1039065,457718.0,0.00025343115
10K/1039280-10-K-20200928.txt,1039280,174871.0,0.00028020656
10K/1039399-10-K-20200221.txt,1039399,383654.0,7.2982424e-05
10K/1039684-10-K-20200225.txt,1039684,1119687.0,8.9310674e-07
10K/1039828-10-K-20200225.txt,1039828,568983.0,1.7575218e-06
10K/1040130-10-K-20200526.txt,1040130,131491.0,0.0005779863
10K/1040161-10-K-20200311.txt,1040161,288475.0,4.1598058e-05
10K/1040470-10-K-20200828.txt,1040470,139774.0,0.00030763948
10K/1040765-10-K-20200218.txt,1040765,631685.0,0.0
10K/1040829-10-K-20200225.txt,1040829,617535.0,2.267078e-05
10K/1040896-10-K-20200319.txt,1040896,88067.0,0.00011354991
10K/1040971-10-K-20200228.txt,1040971,677587.0,0.0
10K/1041024-10-K-20200317.txt,1041024,174919.0,9.718784e-05
10K/1041061-10-K-20200220.txt,1041061,575422.0,6.95142e-05
10K/1041368-10-K-20200617.txt,1041368,758524.0,0.00030190212
10K/1041514-10-K-20200910.txt,1041514,1021847.0,0.00015266474
10K/1041588-10-K-20200102.txt,1041588,2536.0,0.00039432177
10K/1041633-10-K-20200624.txt,1041633,8769.0,0.0
10K/1041657-10-K-20200429.txt,1041657,548825.0,0.00021864893
10K/104169-10-K-20200320.txt,104169,402527.0,4.223319e-05
10K/1041803-10-K-20201030.txt,1041803,919772.0,0.00014025214
10K/1041859-10-K-20200319.txt,1041859,265763.0,0.00026339258
10K/1042046-10-K-20200225.txt,1042046,1258628.0,0.0
10K/1042074-10-K-20200316.txt,1042074,265146.0,1.1314521e-05
10K/1042187-10-K-20200515.txt,1042187,190917.0,0.0006547348
10K/1042418-10-K-20200330.txt,1042418,91808.0,0.00016338445
10K/1042642-10-K-20200225.txt,1042642,520082.0,9.613868e-06
10K/1042729-10-K-20200302.txt,1042729,780653.0,1.2809788e-06
10K/1042773-10-K-20200227.txt,1042773,1236054.0,3.2361045e-06
10K/1042776-10-K-20200219.txt,1042776,531131.0,1.8827747e-06
10K/1042893-10-K-20200227.txt,1042893,430327.0,4.6476285e-05
10K/1043000-10-K-20200331.txt,1043000,358808.0,0.00028706162
10K/1043121-10-K-20200302.txt,1043121,1022387.0,9.781032e-06
10K/1043186-10-K-20200316.txt,1043186,211700.0,6.140765e-05
10K/1043219-10-K-20200214.txt,1043219,792143.0,1.2623983e-06
10K/1043277-10-K-20200219.txt,1043277,738133.0,6.773847e-06
10K/1043337-10-K-20200227.txt,1043337,445982.0,2.4664672e-05
10K/1043509-10-K-20200221.txt,1043509,405829.0,1.232046e-05
10K/1043565-10-K-20200326.txt,1043565,129885.0,0.00019247796
10K/1043604-10-K-20200220.txt,1043604,525296.0,2.8555329e-05
10K/1043894-10-K-20200413.txt,1043894,51152.0,0.00091883016
10K/1043951-10-K-20200327.txt,1043951,123147.0,0.00023549092
10K/1043961-10-K-20200327.txt,1043961,418860.0,4.774865e-05
10K/1044378-10-K-20200327.txt,1044378,364318.0,0.00029369947
10K/1044777-10-K-20200316.txt,1044777,420960.0,0.0
10K/1045309-10-K-20200227.txt,1045309,603467.0,4.9712744e-06
10K/1045450-10-K-20200225.txt,1045450,729717.0,4.111183e-06
10K/10456-10-K-20200317.txt,10456,1426553.0,2.8039618e-05
10K/1045609-10-K-20200211.txt,1045609,955284.0,2.0936181e-06
10K/1045610-10-K-20200211.txt,1045610,955284.0,2.0936181e-06
10K/1045742-10-K-20200210.txt,1045742,347813.0,2.875108e-06
10K/1045810-10-K-20200220.txt,1045810,312722.0,4.7965925e-05
10K/1045942-10-K-20200110.txt,1045942,84724.0,0.0
10K/1045942-10-K-20201223.txt,1045942,91639.0,0.00040375823
10K/1046025-10-K-20200228.txt,1046025,712127.0,0.0
10K/1046050-10-K-20201209.txt,1046050,548782.0,0.00048470977
10K/1046102-10-K-20200227.txt,1046102,474703.0,6.319741e-06
10K/1046203-10-K-20200313.txt,1046203,594224.0,1.8511537e-05
10K/1046257-10-K-20200219.txt,1046257,698531.0,1.1452606e-05
10K/1046311-10-K-20200302.txt,1046311,457741.0,3.0584983e-05
10K/1046327-10-K-20200330.txt,1046327,331454.0,0.00012671441
10K/1046568-10-K-20200219.txt,1046568,544478.0,1.1019729e-05
10K/1046995-10-K-20200311.txt,1046995,232602.0,7.7385404e-05
10K/1047122-10-K-20200212.txt,1047122,716173.0,0.0
10K/1047127-10-K-20200219.txt,1047127,359904.0,3.3342225e-05
10K/1047166-10-K-20200129.txt,1047166,575968.0,8.681038e-06
10K/1047335-10-K-20200221.txt,1047335,319745.0,9.3824765e-06
10K/1047340-10-K-20200220.txt,1047340,893093.0,8.957633e-06
10K/1047862-10-K-20200220.txt,1047862,741230.0,0.0
10K/1047884-10-K-20200305.txt,1047884,702198.0,4.272299e-06
10K/104819-10-K-20200302.txt,104819,485544.0,6.178637e-06
10K/1048268-10-K-20201207.txt,1048268,248836.0,0.00019289814
10K/1048286-10-K-20200227.txt,1048286,286226.0,3.4937428e-05
10K/1048477-10-K-20200227.txt,1048477,412572.0,2.1814374e-05
10K/1048695-10-K-20201119.txt,1048695,332799.0,0.00023437571
10K/1048789-10-K-20200226.txt,1048789,486156.0,1.6455624e-05
10K/104889-10-K-20200226.txt,104889,683632.0,2.9255505e-05
10K/1048911-10-K-20200720.txt,1048911,901186.0,0.00030737274
10K/104894-10-K-20200219.txt,104894,447305.0,2.235611e-06
10K/1049011-10-K-20200615.txt,1049011,18609.0,0.00010747488
10K/104918-10-K-20200226.txt,104918,743430.0,0.0
10K/1049502-10-K-20200228.txt,1049502,698034.0,2.5786709e-05
10K/1049521-10-K-20200818.txt,1049521,337061.0,0.00021954483
10K/1049606-10-K-20200226.txt,1049606,145144.0,1.3779419e-05
10K/1049782-10-K-20200228.txt,1049782,1466462.0,2.04574e-06
10K/105016-10-K-20200228.txt,105016,346286.0,1.7326718e-05
10K/1050377-10-K-20200206.txt,1050377,365708.0,0.0
10K/1050441-10-K-20200302.txt,1050441,848018.0,4.716881e-06
10K/1050446-10-K-20200214.txt,1050446,365029.0,3.5613608e-05
10K/1050606-10-K-20200313.txt,1050606,493637.0,0.0
10K/1050743-10-K-20200313.txt,1050743,1183612.0,4.2243573e-06
10K/1050797-10-K-20200227.txt,1050797,322754.0,0.0001239334
10K/1050825-10-K-20200427.txt,1050825,549822.0,0.0001291327
10K/1050915-10-K-20200228.txt,1050915,495050.0,1.4139986e-05
10K/105132-10-K-20201021.txt,105132,480021.0,0.0003791501
10K/1051343-10-K-20200310.txt,1051343,477930.0,2.3015922e-05
10K/1051470-10-K-20200310.txt,1051470,856848.0,3.5012044e-06
10K/1051512-10-K-20200225.txt,1051512,768462.0,0.0
10K/1051514-10-K-20200317.txt,1051514,165314.0,0.00013912917
10K/1051627-10-K-20200312.txt,1051627,459033.0,9.367518e-05
10K/1052054-10-K-20200330.txt,1052054,240477.0,0.00015801928
10K/1052100-10-K-20200221.txt,1052100,417636.0,0.0
10K/1052354-10-K-20200327.txt,1052354,466573.0,3.857917e-05
10K/1052595-10-K-20200227.txt,1052595,378715.0,1.0562032e-05
10K/1052752-10-K-20200227.txt,1052752,1115130.0,9.86432e-06
10K/1053059-10-K-20200220.txt,1053059,592636.0,0.0
10K/105319-10-K-20200225.txt,105319,519273.0,5.7773077e-06
10K/1053352-10-K-20200311.txt,1053352,965452.0,2.175147e-05
10K/1053369-10-K-20200629.txt,1053369,158706.0,0.0009514448
10K/1053369-10-K-20200630.txt,1053369,158706.0,0.0009514448
10K/1053507-10-K-20200225.txt,1053507,811346.0,0.0
10K/1053584-10-K-20200220.txt,1053584,383359.0,1.0434084e-05
10K/1053691-10-K-20200317.txt,1053691,132796.0,3.765174e-05
10K/1053706-10-K-20200227.txt,1053706,483687.0,2.0674527e-06
10K/1054102-10-K-20200422.txt,1054102,233012.0,0.0010943642
10K/105418-10-K-20200312.txt,105418,179405.0,0.0
10K/1054721-10-K-20200225.txt,1054721,313143.0,3.1934292e-06
10K/1054905-10-K-20200219.txt,1054905,463332.0,4.316559e-06
10K/1055160-10-K-20200221.txt,1055160,616149.0,1.6229841e-06
10K/1055454-10-K-20200407.txt,1055454,225382.0,0.0002307194
10K/1055726-10-K-20200312.txt,1055726,379040.0,0.0016963909
10K/1056087-10-K-20200330.txt,1056087,403362.0,0.00016114557
10K/1056285-10-K-20200410.txt,1056285,142287.0,0.00039357075
10K/1056288-10-K-20200221.txt,1056288,366322.0,1.9108871e-05
10K/105634-10-K-20200227.txt,105634,466874.0,0.0
10K/1056358-10-K-20200326.txt,1056358,276530.0,0.00019166095
10K/1056386-10-K-20200508.txt,1056386,508461.0,0.00016127097
10K/1056696-10-K-20200210.txt,1056696,336865.0,5.9370964e-06
10K/1056757-10-K-20200528.txt,1056757,56920.0,7.0274065e-05
10K/1056903-10-K-20200224.txt,1056903,541556.0,1.1079187e-05
10K/1056943-10-K-20200316.txt,1056943,1027152.0,3.3101234e-05
10K/1057060-10-K-20201202.txt,1057060,355215.0,0.00023366131
10K/1057083-10-K-20200313.txt,1057083,449981.0,3.5557056e-05
10K/1057352-10-K-20200226.txt,1057352,342597.0,5.8377627e-06
10K/1057379-10-K-20200305.txt,1057379,342104.0,8.769263e-06
10K/105744-10-K-20200327.txt,105744,76096.0,0.00031539108
10K/105770-10-K-20200224.txt,105770,462571.0,6.4854908e-06
10K/1057706-10-K-20200302.txt,1057706,1760841.0,5.1111942e-06
10K/1057877-10-K-20200220.txt,1057877,665025.0,0.0
10K/1058057-10-K-20200323.txt,1058057,469718.0,8.941535e-05
